"","Random_Depths","Damage"
"278",-2,NA
"279",-4,NA
"280",-1,NA
"281",-1,NA
"282",-3,NA
"283",-2,NA
"284",-3,NA
"285",-4,NA
"286",-2,NA
"287",-4,NA
"288",-3,NA
"289",-4,NA
"290",-1,NA
"291",-2,NA
"292",-3,NA
"293",-4,NA
"294",0,NA
"295",-1,NA
"296",0,NA
"297",2,NA
"298",-3,NA
"299",-3,NA
"300",0,NA
"301",0,NA
"302",-4,NA
"303",0,NA
"304",-1,NA
"305",-1,NA
"306",-2,NA
"307",-3,NA
"308",-4,NA
"309",-2,NA
"310",-2,NA
"311",-2,NA
"312",-2,NA
"313",-1,NA
"314",-4,NA
"315",-2,NA
"316",0,NA
"317",0,NA
"318",-3,NA
"319",-2,NA
"320",0,NA
"321",0,NA
"322",-3,NA
"323",-3,NA
"324",-1,NA
"325",-3,NA
"326",-4,NA
"327",5,NA
"328",-4,NA
"329",-2,NA
"330",1,NA
"331",-1,NA
"332",-3,NA
"333",-1,NA
"334",0,NA
"335",-2,NA
"336",-2,NA
"337",-1,NA
"338",-1,NA
"339",-1,NA
"340",2,NA
"341",-2,NA
"342",-3,NA
"343",-2,NA
"344",-3,NA
"345",-2,NA
"346",-2,NA
"347",2,NA
"348",-2,NA
"349",-3,NA
"350",-1,NA
"351",-3,NA
"352",2,NA
"353",-2,NA
"354",-3,NA
"355",-1,NA
"356",2,NA
"357",-1,NA
"358",-2,NA
"359",-2,NA
"360",0,NA
"361",-3,NA
"362",-3,NA
"363",0,NA
"364",-2,NA
"365",-2,NA
"366",0,NA
"367",-3,NA
"368",-4,NA
"369",-2,NA
"370",-2,NA
"371",-2,NA
"372",-2,NA
"373",0,NA
"374",-2,NA
"375",-2,NA
"376",2,NA
"377",0,NA
"378",-3,NA
"379",-2,NA
"380",2,NA
"381",-1,NA
"382",-1,NA
"383",-2,NA
"384",0,NA
"385",-2,NA
"386",1,NA
"387",-3,NA
"388",-3,NA
"389",-3,NA
"390",-3,NA
"391",2,NA
"392",-3,NA
"393",-1,NA
"394",0,NA
"395",-3,NA
"396",-3,NA
"397",-3,NA
"398",-3,NA
"399",-3,NA
"400",3,NA
"401",2,NA
"402",-3,NA
"403",1,NA
"404",-1,NA
"405",-2,NA
"406",-2,NA
"407",-1,NA
"408",-4,NA
"409",-2,NA
"410",-1,NA
"411",-2,NA
"412",0,NA
"413",-3,NA
"414",-2,NA
"415",-3,NA
"416",-3,NA
"417",1,NA
"418",-2,NA
"419",-2,NA
"420",-4,NA
"421",-2,NA
"422",-1,NA
"423",-1,NA
"424",-2,NA
"425",0,NA
"426",-1,NA
"427",-2,NA
"428",-2,NA
"429",-3,NA
"430",0,NA
"431",1,NA
"432",-1,NA
"433",-2,NA
"434",4,NA
"435",-3,NA
"436",-1,NA
"437",-3,NA
"438",-2,NA
"439",-3,NA
"440",-3,NA
"441",-3,NA
"442",-1,NA
"443",-1,NA
"444",-3,NA
"445",0,NA
"446",-1,NA
"447",-1,NA
"448",-3,NA
"449",-2,NA
"450",-1,NA
"451",-2,NA
"452",-2,NA
"453",-3,NA
"454",-4,NA
"455",-3,NA
"456",0,NA
"457",0,NA
"458",-1,NA
"459",-3,NA
"460",-3,NA
"461",2,NA
"462",-2,NA
"463",-2,NA
"464",-3,NA
"465",-1,NA
"466",-3,NA
"467",-3,NA
"468",-1,NA
"469",-3,NA
"470",0,NA
"471",-3,NA
"472",0,NA
"473",-2,NA
"474",-1,NA
"475",-1,NA
"476",-2,NA
"477",-1,NA
"478",-4,NA
"479",-3,NA
"480",-1,NA
"481",-3,NA
"482",0,NA
"483",-2,NA
"484",-1,NA
"485",1,NA
"486",-3,NA
"487",-3,NA
"488",-1,NA
"489",-2,NA
"490",0,NA
"491",2,NA
"492",-4,NA
"493",-2,NA
"494",-1,NA
"495",-3,NA
"496",3,NA
"497",-3,NA
"498",-4,NA
"499",-1,NA
"500",0,NA
"501",-2,NA
"502",-2,NA
"503",-3,NA
"504",-4,NA
"505",-2,NA
"506",-3,NA
"507",-2,NA
"508",-2,NA
"509",1,NA
"510",-2,NA
"511",-2,NA
"512",-4,NA
"513",0,NA
"514",-2,NA
"515",-1,NA
"516",-3,NA
"517",-2,NA
"518",0,NA
"519",-4,NA
"520",0,NA
"521",-2,NA
"522",-2,NA
"523",-2,NA
"524",-4,NA
"525",-2,NA
"526",-1,NA
"527",1,NA
"528",-4,NA
"529",3,NA
"530",-2,NA
"531",1,NA
"532",-1,NA
"533",-2,NA
"534",0,NA
"535",-4,NA
"536",-1,NA
"537",-2,NA
"538",0,NA
"539",-2,NA
"540",-3,NA
"541",0,NA
"542",-3,NA
"543",0,NA
"544",-3,NA
"545",-1,NA
"546",2,NA
"547",-4,NA
"548",0,NA
"549",0,NA
"550",-2,NA
"551",-2,NA
"552",-3,NA
"553",-1,NA
"554",0,NA
"555",-2,NA
"556",-1,NA
"557",-1,NA
"558",-2,NA
"559",-2,NA
"560",-4,NA
"561",-4,NA
"562",1,NA
"563",0,NA
"564",-3,NA
"565",-1,NA
"566",-1,NA
"567",-2,NA
"568",0,NA
"569",-2,NA
"570",0,NA
"571",-2,NA
"572",1,NA
"573",-1,NA
"574",-2,NA
"575",1,NA
"576",-1,NA
"577",-2,NA
"578",-4,NA
"579",-1,NA
"580",-2,NA
"581",0,NA
"582",0,NA
"583",0,NA
"584",-2,NA
"585",0,NA
"586",-3,NA
"587",-3,NA
"588",-1,NA
"589",2,NA
"590",-1,NA
"591",-2,NA
"592",-4,NA
"593",2,NA
"594",-3,NA
"595",-3,NA
"596",0,NA
"597",-2,NA
"598",-2,NA
"599",0,NA
"600",-4,NA
"601",-3,NA
"602",-1,NA
"603",-3,NA
"604",-2,NA
"605",-3,NA
"606",0,NA
"607",-3,NA
"608",0,NA
"609",-2,NA
"610",-2,NA
"611",-1,NA
"612",-3,NA
"613",-4,NA
"614",3,NA
"615",-1,NA
"616",0,NA
"617",0,NA
"618",-1,NA
"619",2,NA
"620",-4,NA
"621",1,NA
"622",0,NA
"623",0,NA
"624",-2,NA
"625",-4,NA
"626",-2,NA
"627",-3,NA
"628",0,NA
"629",-2,NA
"630",-2,NA
"631",-1,NA
"632",0,NA
"633",-2,NA
"634",-1,NA
"635",-3,NA
"636",-3,NA
"637",1,NA
"638",-1,NA
"639",0,NA
"640",-2,NA
"641",-1,NA
"642",0,NA
"643",0,NA
"644",-2,NA
"645",-3,NA
"646",-1,NA
"647",-1,NA
"648",-4,NA
"649",-2,NA
"650",-1,NA
"651",-1,NA
"652",1,NA
"653",-2,NA
"654",-1,NA
"655",-1,NA
"656",0,NA
"657",1,NA
"658",-4,NA
"659",-2,NA
"660",-2,NA
"661",0,NA
"662",0,NA
"663",-3,NA
"664",-1,NA
"665",-3,NA
"666",-4,NA
"667",1,NA
"668",-3,NA
"669",-1,NA
"670",-3,NA
"671",-4,NA
"672",-2,NA
"673",-3,NA
"674",-3,NA
"675",-2,NA
"676",-1,NA
"677",0,NA
"678",-3,NA
"679",-2,NA
"680",-2,NA
"681",-1,NA
"682",-1,NA
"683",0,NA
"684",0,NA
"685",1,NA
"686",-2,NA
"687",-2,NA
"688",-3,NA
"689",-2,NA
"690",-3,NA
"691",-4,NA
"692",-1,NA
"693",-2,NA
"694",-3,NA
"695",-3,NA
"696",-1,NA
"697",-3,NA
"698",-3,NA
"699",-2,NA
"700",-2,NA
"701",0,NA
"702",-3,NA
"703",-4,NA
"704",0,NA
"705",-2,NA
"706",-1,NA
"707",-2,NA
"708",-2,NA
"709",-3,NA
"710",-2,NA
"711",-1,NA
"712",-2,NA
"713",-1,NA
"714",-1,NA
"715",-2,NA
"716",-2,NA
"717",-4,NA
"718",-4,NA
"719",3,NA
"720",-3,NA
"721",-2,NA
"722",-1,NA
"723",-1,NA
"724",0,NA
"725",-1,NA
"726",-1,NA
"727",0,NA
"728",-1,NA
"729",0,NA
"730",-4,NA
"731",-2,NA
"732",0,NA
"733",-1,NA
"734",1,NA
"735",-3,NA
"736",-2,NA
"737",0,NA
"738",3,NA
"739",-2,NA
"740",-4,NA
"741",3,NA
"742",-3,NA
"743",-4,NA
"744",-1,NA
"745",-2,NA
"746",-2,NA
"747",0,NA
"748",-4,NA
"749",-1,NA
"750",1,NA
"751",-3,NA
"752",-3,NA
"753",-3,NA
"754",-4,NA
"755",-1,NA
"756",-2,NA
"757",-2,NA
"758",0,NA
"759",-4,NA
"760",-3,NA
"761",-2,NA
"762",-3,NA
"763",-1,NA
"764",-2,NA
"765",-1,NA
"766",-3,NA
"767",-3,NA
"768",-2,NA
"769",-1,NA
"770",-1,NA
"771",1,NA
"772",0,NA
"773",-1,NA
"774",0,NA
"775",-3,NA
"776",-3,NA
"777",-2,NA
"778",-2,NA
"779",-1,NA
"780",0,NA
"781",-3,NA
"782",0,NA
"783",-4,NA
"784",-1,NA
"785",0,NA
"786",-2,NA
"787",-3,NA
"788",-4,NA
"789",-3,NA
"790",1,NA
"791",1,NA
"792",-2,NA
"793",-3,NA
"794",-2,NA
"795",0,NA
"796",-2,NA
"797",-3,NA
"798",-3,NA
"799",-2,NA
"800",-3,NA
"801",-2,NA
"802",-2,NA
"803",-3,NA
"804",-4,NA
"805",-3,NA
"806",2,NA
"807",-2,NA
"808",-2,NA
"809",-1,NA
"810",-1,NA
"811",-4,NA
"812",-1,NA
"813",-2,NA
"814",0,NA
"815",0,NA
"816",-3,NA
"817",-3,NA
"818",-3,NA
"819",-1,NA
"820",-1,NA
"821",-1,NA
"822",-2,NA
"823",-1,NA
"824",3,NA
"825",-1,NA
"826",-4,NA
"827",-2,NA
"828",-4,NA
"829",-2,NA
"830",-1,NA
"831",-4,NA
"832",0,NA
"833",-2,NA
"834",-1,NA
"835",-1,NA
"836",-1,NA
"837",-1,NA
"838",-1,NA
"839",-3,NA
"840",-3,NA
"841",2,NA
"842",-1,NA
"843",-1,NA
"844",-3,NA
"845",-2,NA
"846",-3,NA
"847",1,NA
"848",-4,NA
"849",-3,NA
"850",-3,NA
"851",-2,NA
"852",-1,NA
"853",3,NA
"854",-1,NA
"855",-2,NA
"856",-2,NA
"857",1,NA
"858",-3,NA
"859",-4,NA
"860",0,NA
"861",-2,NA
"862",-4,NA
"863",-1,NA
"864",-2,NA
"865",-1,NA
"866",-3,NA
"867",-3,NA
"868",-3,NA
"869",-2,NA
"870",-2,NA
"871",-3,NA
"872",-3,NA
"873",-1,NA
"874",-2,NA
"875",0,NA
"876",-1,NA
"877",-4,NA
"878",-1,NA
"879",0,NA
"880",-1,NA
"881",-3,NA
"882",1,NA
"883",-1,NA
"884",-3,NA
"885",-1,NA
"886",1,NA
"887",-2,NA
"888",-2,NA
"889",-3,NA
"890",-3,NA
"891",-1,NA
"892",-1,NA
"893",-1,NA
"894",-2,NA
"895",0,NA
"896",-1,NA
"897",-4,NA
"898",-2,NA
"899",-4,NA
"900",0,NA
"901",1,NA
"902",-2,NA
"903",0,NA
"904",-1,NA
"905",-1,NA
"906",-2,NA
"907",-1,NA
"908",1,NA
"909",0,NA
"910",-4,NA
"911",-4,NA
"912",-4,NA
"913",0,NA
"914",-1,NA
"915",-2,NA
"916",1,NA
"917",-1,NA
"918",-2,NA
"919",-2,NA
"920",-2,NA
"921",0,NA
"922",-4,NA
"923",-2,NA
"924",0,NA
"925",-1,NA
"926",-1,NA
"927",-2,NA
"928",-2,NA
"929",-3,NA
"930",0,NA
"931",0,NA
"932",-3,NA
"933",0,NA
"934",-1,NA
"935",1,NA
"936",-3,NA
"937",-2,NA
"938",0,NA
"939",0,NA
"940",-4,NA
"941",2,NA
"942",-2,NA
"943",-2,NA
"944",-2,NA
"945",-3,NA
"946",-3,NA
"947",-2,NA
"948",-2,NA
"949",-2,NA
"950",-2,NA
"951",-1,NA
"952",-3,NA
"953",1,NA
"954",-4,NA
"955",-2,NA
"956",2,NA
"957",-1,NA
"958",-4,NA
"959",-2,NA
"960",-2,NA
"961",-2,NA
"962",-2,NA
"963",-1,NA
"964",-3,NA
"965",1,NA
"966",-1,NA
"967",-2,NA
"968",-3,NA
"969",-1,NA
"970",-2,NA
"971",0,NA
"972",-4,NA
"973",0,NA
"974",-3,NA
"975",-3,NA
"976",-1,NA
"977",1,NA
"978",-4,NA
"979",-2,NA
"980",-2,NA
"981",-2,NA
"982",-1,NA
"983",1,NA
"984",-1,NA
"985",1,NA
"986",-1,NA
"987",-3,NA
"988",-3,NA
"989",-3,NA
"990",-2,NA
"991",-3,NA
"992",-3,NA
"993",-1,NA
"994",-2,NA
"995",-1,NA
"996",0,NA
"997",-1,NA
"998",-2,NA
"999",-1,NA
"1000",-3,NA
"1001",-3,NA
"1002",-1,NA
"1003",-3,NA
"1004",0,NA
"1005",0,NA
"1006",-2,NA
"1007",0,NA
"1008",-3,NA
"1009",-4,NA
"1010",-2,NA
"1011",-2,NA
"1012",-2,NA
"1013",-3,NA
"1014",-2,NA
"1015",-4,NA
"1016",0,NA
"1017",-1,NA
"1018",-1,NA
"1019",-2,NA
"1020",-3,NA
"1021",-2,NA
"1022",0,NA
"1023",-1,NA
"1024",-2,NA
"1025",0,NA
"1026",-2,NA
"1027",-1,NA
"1028",-2,NA
"1029",-3,NA
"1030",-1,NA
"1031",-3,NA
"1032",-2,NA
"1033",-2,NA
"1034",-3,NA
"1035",-1,NA
"1036",-2,NA
"1037",-3,NA
"1038",-1,NA
"1039",-2,NA
"1040",-2,NA
"1041",0,NA
"1042",-1,NA
"1043",-2,NA
"1044",-2,NA
"1045",-3,NA
"1046",-4,NA
"1047",-2,NA
"1048",-4,NA
"1049",0,NA
"1050",3,NA
"1051",-1,NA
"1052",0,NA
"1053",0,NA
"1054",-2,NA
"1055",-1,NA
"1056",-3,NA
"1057",-1,NA
"1058",-3,NA
"1059",-3,NA
"1060",-1,NA
"1061",-1,NA
"1062",-3,NA
"1063",-2,NA
"1064",-2,NA
"1065",-4,NA
"1066",-1,NA
"1067",-2,NA
"1068",-3,NA
"1069",2,NA
"1070",-1,NA
"1071",0,NA
"1072",0,NA
"1073",0,NA
"1074",0,NA
"1075",-1,NA
"1076",-1,NA
"1077",-3,NA
"1078",-4,NA
"1079",-2,NA
"1080",-2,NA
"1081",-2,NA
"1082",-3,NA
"1083",-2,NA
"1084",-2,NA
"1085",-1,NA
"1086",-3,NA
"1087",-3,NA
"1088",-4,NA
"1089",0,NA
"1090",-2,NA
"1091",0,NA
"1092",-4,NA
"1093",-3,NA
"1094",-3,NA
"1095",-1,NA
"1096",-1,NA
"1097",3,NA
"1098",-1,NA
"1099",-3,NA
"1100",-3,NA
"1101",0,NA
"1102",-1,NA
"1103",-3,NA
"1104",-1,NA
"1105",0,NA
"1106",-2,NA
"1107",-1,NA
"1108",1,NA
"1109",1,NA
"1110",-1,NA
"1111",-4,NA
"1112",0,NA
"1113",-2,NA
"1114",-2,NA
"1115",-2,NA
"1116",-3,NA
"1117",-2,NA
"1118",1,NA
"1119",-3,NA
"1120",-1,NA
"1121",-3,NA
"1122",-3,NA
"1123",-1,NA
"1124",-2,NA
"1125",-3,NA
"1126",-4,NA
"1127",1,NA
"1128",-1,NA
"1129",-3,NA
"1130",-1,NA
"1131",-2,NA
"1132",0,NA
"1133",-1,NA
"1134",-1,NA
"1135",-1,NA
"1136",-1,NA
"1137",-2,NA
"1138",-3,NA
"1139",-2,NA
"1140",-3,NA
"1141",0,NA
"1142",-2,NA
"1143",-4,NA
"1144",1,NA
"1145",-3,NA
"1146",-2,NA
"1147",-1,NA
"1148",-1,NA
"1149",-2,NA
"1150",-3,NA
"1151",1,NA
"1152",-1,NA
"1153",-1,NA
"1154",1,NA
"1155",-2,NA
"1156",-2,NA
"1157",-4,NA
"1158",0,NA
"1159",-2,NA
"1160",-3,NA
"1161",-2,NA
"1162",-3,NA
"1163",-2,NA
"1164",-3,NA
"1165",-3,NA
"1166",-4,NA
"1167",-1,NA
"1168",-3,NA
"1169",-3,NA
"1170",2,NA
"1171",-2,NA
"1172",-2,NA
"1173",-1,NA
"1174",1,NA
"1175",-3,NA
"1176",-2,NA
"1177",-1,NA
"1178",-2,NA
"1179",-3,NA
"1180",-1,NA
"1181",-4,NA
"1182",-3,NA
"1183",-1,NA
"1184",0,NA
"1185",0,NA
"1186",-3,NA
"1187",-2,NA
"1188",0,NA
"1189",-1,NA
"1190",-1,NA
"1191",-3,NA
"1192",-2,NA
"1193",-2,NA
"1194",-1,NA
"1195",-4,NA
"1196",-3,NA
"1197",0,NA
"1198",-3,NA
"1199",2,NA
"1200",-2,NA
"1201",0,NA
"1202",0,NA
"1203",-2,NA
"1204",-1,NA
"1205",-2,NA
"1206",3,NA
"1207",-4,NA
"1208",-3,NA
"1209",0,NA
"1210",-2,NA
"1211",-2,NA
"1212",4,NA
"1213",-3,NA
"1214",-2,NA
"1215",-4,NA
"1216",0,NA
"1217",-2,NA
"1218",0,NA
"1219",-3,NA
"1220",1,NA
"1221",-2,NA
"1222",-2,NA
"1223",-3,NA
"1224",0,NA
"1225",1,NA
"1226",-4,NA
"1227",-2,NA
"1228",-3,NA
"1229",0,NA
"1230",-2,NA
"1231",-4,NA
"1232",-3,NA
"1233",-2,NA
"1234",-1,NA
"1235",-3,NA
"1236",-4,NA
"1237",-3,NA
"1238",-1,NA
"1239",1,NA
"1240",-2,NA
"1241",-4,NA
"1242",-2,NA
"1243",-1,NA
"1244",-2,NA
"1245",0,NA
"1246",-3,NA
"1247",-1,NA
"1248",-4,NA
"1249",-3,NA
"1250",-1,NA
"1251",0,NA
"1252",-2,NA
"1253",-1,NA
"1254",-4,NA
"1255",-3,NA
"1256",0,NA
"1257",-4,NA
"1258",-3,NA
"1259",2,NA
"1260",-1,NA
"1261",-3,NA
"1262",-1,NA
"1263",-4,NA
"1264",-3,NA
"1265",-1,NA
"1266",-4,NA
"1267",-1,NA
"1268",1,NA
"1269",-3,NA
"1270",2,NA
"1271",-4,NA
"1272",-1,NA
"1273",-2,NA
"1274",-1,NA
"1275",0,NA
"1276",-2,NA
"1277",-1,NA
"1278",-1,NA
"1279",-2,NA
"1280",-2,NA
"1281",-3,NA
"1282",0,NA
"1283",-1,NA
"1284",-1,NA
"1285",-1,NA
"1286",-3,NA
"1287",-1,NA
"1288",-2,NA
"1289",-2,NA
"1290",-2,NA
"1291",0,NA
"1292",-2,NA
"1293",-3,NA
"1294",0,NA
"1295",-2,NA
"1296",-2,NA
"1297",0,NA
"1298",-1,NA
"1299",0,NA
"1300",-1,NA
"1301",-4,NA
"1302",-2,NA
"1303",-2,NA
"1304",0,NA
"1305",-1,NA
"1306",-2,NA
"1307",-4,NA
"1308",-3,NA
"1309",-1,NA
"1310",-3,NA
"1311",-3,NA
"1312",-2,NA
"1313",0,NA
"1314",-3,NA
"1315",-1,NA
"1316",-3,NA
"1317",0,NA
"1318",-3,NA
"1319",-2,NA
"1320",-4,NA
"1321",0,NA
"1322",-2,NA
"1323",1,NA
"1324",-2,NA
"1325",2,NA
"1326",-2,NA
"1327",-2,NA
"1328",-2,NA
"1329",-4,NA
"1330",-1,NA
"1331",-2,NA
"1332",-2,NA
"1333",-1,NA
"1334",-1,NA
"1335",-2,NA
"1336",-3,NA
"1337",-1,NA
"1338",-1,NA
"1339",0,NA
"1340",-2,NA
"1341",-2,NA
"1342",-2,NA
"1343",-2,NA
"1344",-3,NA
"1345",-1,NA
"1346",1,NA
"1347",-3,NA
"1348",-1,NA
"1349",-2,NA
"1350",-1,NA
"1351",-4,NA
"1352",-4,NA
"1353",-3,NA
"1354",-4,NA
"1355",-3,NA
"1356",-2,NA
"1357",-3,NA
"1358",0,NA
"1359",-3,NA
"1360",-2,NA
"1361",-1,NA
"1362",-3,NA
"1363",0,NA
"1364",-2,NA
"1365",-3,NA
"1366",-2,NA
"1367",-3,NA
"1368",-1,NA
"1369",-3,NA
"1370",-3,NA
"1371",-2,NA
"1372",-3,NA
"1373",-2,NA
"1374",-1,NA
"1375",-1,NA
"1376",0,NA
"1377",-2,NA
"1378",1,NA
"1379",-4,NA
"1380",-1,NA
"1381",-2,NA
"1382",-2,NA
"1383",0,NA
"1384",-4,NA
"1385",0,NA
"1386",-3,NA
"1387",-3,NA
"1388",0,NA
"1389",-4,NA
"1390",-3,NA
"1391",3,NA
"1392",-1,NA
"1393",-2,NA
"1394",-2,NA
"1395",-2,NA
"1396",0,NA
"1397",-1,NA
"1398",-2,NA
"1399",-4,NA
"1400",-3,NA
"1401",-3,NA
"1402",-3,NA
"1403",-4,NA
"1404",-2,NA
"1405",-3,NA
"1406",-1,NA
"1407",-2,NA
"1408",1,NA
"1409",-3,NA
"1410",1,NA
"1411",-1,NA
"1412",1,NA
"1413",-1,NA
"1414",-3,NA
"1415",-3,NA
"1416",-1,NA
"1417",-1,NA
"1418",-2,NA
"1419",0,NA
"1420",-2,NA
"1421",0,NA
"1422",-1,NA
"1423",-2,NA
"1424",1,NA
"1425",-2,NA
"1426",-3,NA
"1427",-2,NA
"1428",2,NA
"1429",1,NA
"1430",-2,NA
"1431",0,NA
"1432",-2,NA
"1433",0,NA
"1434",0,NA
"1435",-2,NA
"1436",-2,NA
"1437",-1,NA
"1438",0,NA
"1439",-1,NA
"1440",-2,NA
"1441",-3,NA
"1442",-1,NA
"1443",-4,NA
"1444",-2,NA
"1445",-1,NA
"1446",-1,NA
"1447",-4,NA
"1448",-2,NA
"1449",-2,NA
"1450",-3,NA
"1451",-1,NA
"1452",-1,NA
"1453",-1,NA
"1454",-3,NA
"1455",-1,NA
"1456",0,NA
"1457",-3,NA
"1458",-1,NA
"1459",0,NA
"1460",-3,NA
"1461",1,NA
"1462",-1,NA
"1463",0,NA
"1464",-3,NA
"1465",-4,NA
"1466",0,NA
"1467",1,NA
"1468",-3,NA
"1469",-2,NA
"1470",-2,NA
"1471",-1,NA
"1472",-4,NA
"1473",-1,NA
"1474",-2,NA
"1475",-2,NA
"1476",-1,NA
"1477",-2,NA
"1478",5,NA
"1479",0,NA
"1480",0,NA
"1481",-1,NA
"1482",-3,NA
"1483",0,NA
"1484",0,NA
"1485",3,NA
"1486",-4,NA
"1487",-1,NA
"1488",-2,NA
"1489",-1,NA
"1490",0,NA
"1491",-4,NA
"1492",-4,NA
"1493",4,NA
"1494",-1,NA
"1495",-2,NA
"1496",0,NA
"1497",3,NA
"1498",-3,NA
"1499",-1,NA
"1500",-2,NA
"1501",1,NA
"1502",3,NA
"1503",-2,NA
"1504",-3,NA
"1505",-1,NA
"1506",-1,NA
"1507",-1,NA
"1508",-2,NA
"1509",-2,NA
"1510",-1,NA
"1511",-2,NA
"1512",1,NA
"1513",0,NA
"1514",-3,NA
"1515",-2,NA
"1516",-2,NA
"1517",-4,NA
"1518",-2,NA
"1519",-2,NA
"1520",-3,NA
"1521",-1,NA
"1522",-4,NA
"1523",-1,NA
"1524",-2,NA
"1525",-1,NA
"1526",-4,NA
"1527",-4,NA
"1528",-2,NA
"1529",-1,NA
"1530",-3,NA
"1531",0,NA
